PROV_CODE,MUN_CODE,BGY_CODE,DATE,RAB_ANIMBITE_M,RAB_ANIMBITE_F
RIZAL,ANGONO,San Isidro,01/01/2022,70,79
RIZAL,ANGONO,San Isidro,02/01/2022,55,63
RIZAL,ANGONO,San Isidro,03/01/2022,55,83
RIZAL,ANGONO,San Isidro,04/01/2022,49,73
RIZAL,ANGONO,San Isidro,05/01/2022,63,63
RIZAL,ANGONO,San Isidro,06/01/2022,66,78
RIZAL,ANGONO,San Isidro,07/01/2022,52,70
RIZAL,ANGONO,San Isidro,08/01/2022,59,74
RIZAL,ANGONO,San Isidro,09/01/2022,50,69
RIZAL,ANGONO,San Isidro,10/01/2022,44,58
RIZAL,ANGONO,San Isidro,11/01/2022,41,68
RIZAL,ANGONO,San Isidro,12/01/2022,53,58
RIZAL,ANGONO,San Pedro,01/01/2022,2,10
RIZAL,ANGONO,San Pedro,02/01/2022,2,12
RIZAL,ANGONO,San Pedro,03/01/2022,8,7
RIZAL,ANGONO,San Pedro,04/01/2022,1,2
RIZAL,ANGONO,San Pedro,05/01/2022,9,7
RIZAL,ANGONO,San Pedro,06/01/2022,7,3
RIZAL,ANGONO,San Pedro,07/01/2022,6,4
RIZAL,ANGONO,San Pedro,08/01/2022,4,9
RIZAL,ANGONO,San Pedro,09/01/2022,4,8
RIZAL,ANGONO,San Pedro,10/01/2022,11,1
RIZAL,ANGONO,San Pedro,11/01/2022,3,4
RIZAL,ANGONO,San Pedro,12/01/2022,10,7
RIZAL,ANGONO,San Roque,01/01/2022,24,26
RIZAL,ANGONO,San Roque,02/01/2022,19,23
RIZAL,ANGONO,San Roque,03/01/2022,24,26
RIZAL,ANGONO,San Roque,04/01/2022,25,29
RIZAL,ANGONO,San Roque,05/01/2022,28,24
RIZAL,ANGONO,San Roque,06/01/2022,23,34
RIZAL,ANGONO,San Roque,07/01/2022,27,33
RIZAL,ANGONO,San Roque,08/01/2022,17,29
RIZAL,ANGONO,San Roque,09/01/2022,23,24
RIZAL,ANGONO,San Roque,10/01/2022,21,28
RIZAL,ANGONO,San Roque,11/01/2022,23,28
RIZAL,ANGONO,San Roque,12/01/2022,18,23
RIZAL,ANGONO,San Vicente,01/01/2022,19,22
RIZAL,ANGONO,San Vicente,02/01/2022,20,19
RIZAL,ANGONO,San Vicente,03/01/2022,30,41
RIZAL,ANGONO,San Vicente,04/01/2022,19,24
RIZAL,ANGONO,San Vicente,05/01/2022,20,31
RIZAL,ANGONO,San Vicente,06/01/2022,29,28
RIZAL,ANGONO,San Vicente,07/01/2022,24,24
RIZAL,ANGONO,San Vicente,08/01/2022,22,27
RIZAL,ANGONO,San Vicente,09/01/2022,27,36
RIZAL,ANGONO,San Vicente,10/01/2022,14,28
RIZAL,ANGONO,San Vicente,11/01/2022,18,20
RIZAL,ANGONO,San Vicente,12/01/2022,21,32
RIZAL,ANGONO,Santo Niño,01/01/2022,2,7
RIZAL,ANGONO,Santo Niño,02/01/2022,2,4
RIZAL,ANGONO,Santo Niño,03/01/2022,6,9
RIZAL,ANGONO,Santo Niño,04/01/2022,3,9
RIZAL,ANGONO,Santo Niño,05/01/2022,11,6
RIZAL,ANGONO,Santo Niño,06/01/2022,11,9
RIZAL,ANGONO,Santo Niño,07/01/2022,2,4
RIZAL,ANGONO,Santo Niño,08/01/2022,6,3
RIZAL,ANGONO,Santo Niño,09/01/2022,3,2
RIZAL,ANGONO,Santo Niño,10/01/2022,8,10
RIZAL,ANGONO,Santo Niño,11/01/2022,7,8
RIZAL,ANGONO,Santo Niño,12/01/2022,4,3
RIZAL,CAINTA,San Andres (Pob.),01/01/2022,93,98
RIZAL,CAINTA,San Andres (Pob.),02/01/2022,81,114
RIZAL,CAINTA,San Andres (Pob.),03/01/2022,93,107
RIZAL,CAINTA,San Andres (Pob.),04/01/2022,82,93
RIZAL,CAINTA,San Andres (Pob.),05/01/2022,104,92
RIZAL,CAINTA,San Andres (Pob.),06/01/2022,95,114
RIZAL,CAINTA,San Andres (Pob.),07/01/2022,90,118
RIZAL,CAINTA,San Andres (Pob.),08/01/2022,88,104
RIZAL,CAINTA,San Andres (Pob.),09/01/2022,85,80
RIZAL,CAINTA,San Andres (Pob.),10/01/2022,69,85
RIZAL,CAINTA,San Andres (Pob.),11/01/2022,101,87
RIZAL,CAINTA,San Andres (Pob.),12/01/2022,72,83
RIZAL,CAINTA,San Isidro,01/01/2022,36,51
RIZAL,CAINTA,San Isidro,02/01/2022,39,44
RIZAL,CAINTA,San Isidro,03/01/2022,51,56
RIZAL,CAINTA,San Isidro,04/01/2022,48,40
RIZAL,CAINTA,San Isidro,05/01/2022,41,57
RIZAL,CAINTA,San Isidro,06/01/2022,42,56
RIZAL,CAINTA,San Isidro,07/01/2022,48,42
RIZAL,CAINTA,San Isidro,08/01/2022,52,56
RIZAL,CAINTA,San Isidro,09/01/2022,39,53
RIZAL,CAINTA,San Isidro,10/01/2022,36,45
RIZAL,CAINTA,San Isidro,11/01/2022,42,38
RIZAL,CAINTA,San Isidro,12/01/2022,39,46
RIZAL,CAINTA,San Juan,01/01/2022,105,105
RIZAL,CAINTA,San Juan,02/01/2022,121,101
RIZAL,CAINTA,San Juan,03/01/2022,143,153
RIZAL,CAINTA,San Juan,04/01/2022,97,116
RIZAL,CAINTA,San Juan,05/01/2022,114,128
RIZAL,CAINTA,San Juan,06/01/2022,113,148
RIZAL,CAINTA,San Juan,07/01/2022,83,111
RIZAL,CAINTA,San Juan,08/01/2022,105,144
RIZAL,CAINTA,San Juan,09/01/2022,106,101
RIZAL,CAINTA,San Juan,10/01/2022,98,118
RIZAL,CAINTA,San Juan,11/01/2022,95,100
RIZAL,CAINTA,San Juan,12/01/2022,71,102
RIZAL,CAINTA,San Roque,01/01/2022,23,18
RIZAL,CAINTA,San Roque,02/01/2022,18,14
RIZAL,CAINTA,San Roque,03/01/2022,27,30
RIZAL,CAINTA,San Roque,04/01/2022,21,32
RIZAL,CAINTA,San Roque,05/01/2022,31,26
RIZAL,CAINTA,San Roque,06/01/2022,34,21
RIZAL,CAINTA,San Roque,07/01/2022,22,27
RIZAL,CAINTA,San Roque,08/01/2022,22,16
RIZAL,CAINTA,San Roque,09/01/2022,19,32
RIZAL,CAINTA,San Roque,10/01/2022,11,32
RIZAL,CAINTA,San Roque,11/01/2022,29,17
RIZAL,CAINTA,San Roque,12/01/2022,19,25
RIZAL,CAINTA,Santa Rosa,01/01/2022,2,3
RIZAL,CAINTA,Santa Rosa,02/01/2022,0,6
RIZAL,CAINTA,Santa Rosa,03/01/2022,3,0
RIZAL,CAINTA,Santa Rosa,04/01/2022,4,3
RIZAL,CAINTA,Santa Rosa,05/01/2022,1,3
RIZAL,CAINTA,Santa Rosa,06/01/2022,1,1
RIZAL,CAINTA,Santa Rosa,07/01/2022,1,0
RIZAL,CAINTA,Santa Rosa,08/01/2022,3,1
RIZAL,CAINTA,Santa Rosa,09/01/2022,2,3
RIZAL,CAINTA,Santa Rosa,10/01/2022,4,2
RIZAL,CAINTA,Santa Rosa,11/01/2022,2,2
RIZAL,CAINTA,Santa Rosa,12/01/2022,4,2
RIZAL,CAINTA,Santo Domingo,01/01/2022,36,46
RIZAL,CAINTA,Santo Domingo,02/01/2022,31,50
RIZAL,CAINTA,Santo Domingo,03/01/2022,57,85
RIZAL,CAINTA,Santo Domingo,04/01/2022,55,66
RIZAL,CAINTA,Santo Domingo,05/01/2022,50,60
RIZAL,CAINTA,Santo Domingo,06/01/2022,46,52
RIZAL,CAINTA,Santo Domingo,07/01/2022,45,59
RIZAL,CAINTA,Santo Domingo,08/01/2022,39,46
RIZAL,CAINTA,Santo Domingo,09/01/2022,43,41
RIZAL,CAINTA,Santo Domingo,10/01/2022,44,71
RIZAL,CAINTA,Santo Domingo,11/01/2022,44,46
RIZAL,CAINTA,Santo Domingo,12/01/2022,40,46
RIZAL,CAINTA,Santo Niño,01/01/2022,5,7
RIZAL,CAINTA,Santo Niño,02/01/2022,10,10
RIZAL,CAINTA,Santo Niño,03/01/2022,11,10
RIZAL,CAINTA,Santo Niño,04/01/2022,1,8
RIZAL,CAINTA,Santo Niño,05/01/2022,1,11
RIZAL,CAINTA,Santo Niño,06/01/2022,13,12
RIZAL,CAINTA,Santo Niño,07/01/2022,5,10
RIZAL,CAINTA,Santo Niño,08/01/2022,5,7
RIZAL,CAINTA,Santo Niño,09/01/2022,11,9
RIZAL,CAINTA,Santo Niño,10/01/2022,6,3
RIZAL,CAINTA,Santo Niño,11/01/2022,7,9
RIZAL,CAINTA,Santo Niño,12/01/2022,23,4
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,01/01/2022,51,41
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,02/01/2022,51,67
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,03/01/2022,70,54
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,04/01/2022,74,62
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,05/01/2022,84,73
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,06/01/2022,64,64
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,07/01/2022,68,65
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,08/01/2022,58,56
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,09/01/2022,57,80
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,10/01/2022,60,71
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,11/01/2022,59,67
RIZAL,CITY OF ANTIPOLO,Bagong Nayon,12/01/2022,50,54
RIZAL,CITY OF ANTIPOLO,Beverly Hills,01/01/2022,5,10
RIZAL,CITY OF ANTIPOLO,Beverly Hills,02/01/2022,2,6
RIZAL,CITY OF ANTIPOLO,Beverly Hills,03/01/2022,2,1
RIZAL,CITY OF ANTIPOLO,Beverly Hills,04/01/2022,3,3
RIZAL,CITY OF ANTIPOLO,Beverly Hills,05/01/2022,0,1
RIZAL,CITY OF ANTIPOLO,Beverly Hills,06/01/2022,1,4
RIZAL,CITY OF ANTIPOLO,Beverly Hills,07/01/2022,5,3
RIZAL,CITY OF ANTIPOLO,Beverly Hills,08/01/2022,5,5
RIZAL,CITY OF ANTIPOLO,Beverly Hills,09/01/2022,3,4
RIZAL,CITY OF ANTIPOLO,Beverly Hills,10/01/2022,4,5
RIZAL,CITY OF ANTIPOLO,Beverly Hills,11/01/2022,2,1
RIZAL,CITY OF ANTIPOLO,Beverly Hills,12/01/2022,5,3
RIZAL,CITY OF ANTIPOLO,Calawis,01/01/2022,5,6
RIZAL,CITY OF ANTIPOLO,Calawis,02/01/2022,12,6
RIZAL,CITY OF ANTIPOLO,Calawis,03/01/2022,3,6
RIZAL,CITY OF ANTIPOLO,Calawis,04/01/2022,10,7
RIZAL,CITY OF ANTIPOLO,Calawis,05/01/2022,6,5
RIZAL,CITY OF ANTIPOLO,Calawis,06/01/2022,8,2
RIZAL,CITY OF ANTIPOLO,Calawis,07/01/2022,5,5
RIZAL,CITY OF ANTIPOLO,Calawis,08/01/2022,11,4
RIZAL,CITY OF ANTIPOLO,Calawis,09/01/2022,10,11
RIZAL,CITY OF ANTIPOLO,Calawis,10/01/2022,12,12
RIZAL,CITY OF ANTIPOLO,Calawis,11/01/2022,7,14
RIZAL,CITY OF ANTIPOLO,Calawis,12/01/2022,10,14
RIZAL,CITY OF ANTIPOLO,Cupang,01/01/2022,59,65
RIZAL,CITY OF ANTIPOLO,Cupang,02/01/2022,63,64
RIZAL,CITY OF ANTIPOLO,Cupang,03/01/2022,89,93
RIZAL,CITY OF ANTIPOLO,Cupang,04/01/2022,73,68
RIZAL,CITY OF ANTIPOLO,Cupang,05/01/2022,79,77
RIZAL,CITY OF ANTIPOLO,Cupang,06/01/2022,94,106
RIZAL,CITY OF ANTIPOLO,Cupang,07/01/2022,98,87
RIZAL,CITY OF ANTIPOLO,Cupang,08/01/2022,87,77
RIZAL,CITY OF ANTIPOLO,Cupang,09/01/2022,74,87
RIZAL,CITY OF ANTIPOLO,Cupang,10/01/2022,69,76
RIZAL,CITY OF ANTIPOLO,Cupang,11/01/2022,45,76
RIZAL,CITY OF ANTIPOLO,Cupang,12/01/2022,69,88
RIZAL,CITY OF ANTIPOLO,Dalig,01/01/2022,76,65
RIZAL,CITY OF ANTIPOLO,Dalig,02/01/2022,77,94
RIZAL,CITY OF ANTIPOLO,Dalig,03/01/2022,92,96
RIZAL,CITY OF ANTIPOLO,Dalig,04/01/2022,94,114
RIZAL,CITY OF ANTIPOLO,Dalig,05/01/2022,112,119
RIZAL,CITY OF ANTIPOLO,Dalig,06/01/2022,123,132
RIZAL,CITY OF ANTIPOLO,Dalig,07/01/2022,94,118
RIZAL,CITY OF ANTIPOLO,Dalig,08/01/2022,114,107
RIZAL,CITY OF ANTIPOLO,Dalig,09/01/2022,88,97
RIZAL,CITY OF ANTIPOLO,Dalig,10/01/2022,87,81
RIZAL,CITY OF ANTIPOLO,Dalig,11/01/2022,81,98
RIZAL,CITY OF ANTIPOLO,Dalig,12/01/2022,93,93
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),01/01/2022,96,94
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),02/01/2022,107,129
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),03/01/2022,138,145
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),04/01/2022,142,142
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),05/01/2022,139,147
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),06/01/2022,140,179
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),07/01/2022,140,155
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),08/01/2022,132,147
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),09/01/2022,144,128
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),10/01/2022,126,129
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),11/01/2022,123,131
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),12/01/2022,135,128
RIZAL,CITY OF ANTIPOLO,Inarawan,01/01/2022,34,35
RIZAL,CITY OF ANTIPOLO,Inarawan,02/01/2022,45,43
RIZAL,CITY OF ANTIPOLO,Inarawan,03/01/2022,41,55
RIZAL,CITY OF ANTIPOLO,Inarawan,04/01/2022,34,49
RIZAL,CITY OF ANTIPOLO,Inarawan,05/01/2022,44,60
RIZAL,CITY OF ANTIPOLO,Inarawan,06/01/2022,46,41
RIZAL,CITY OF ANTIPOLO,Inarawan,07/01/2022,43,56
RIZAL,CITY OF ANTIPOLO,Inarawan,08/01/2022,34,37
RIZAL,CITY OF ANTIPOLO,Inarawan,09/01/2022,37,35
RIZAL,CITY OF ANTIPOLO,Inarawan,10/01/2022,43,35
RIZAL,CITY OF ANTIPOLO,Inarawan,11/01/2022,29,36
RIZAL,CITY OF ANTIPOLO,Inarawan,12/01/2022,41,40
RIZAL,CITY OF ANTIPOLO,Mambugan,01/01/2022,55,45
RIZAL,CITY OF ANTIPOLO,Mambugan,02/01/2022,67,73
RIZAL,CITY OF ANTIPOLO,Mambugan,03/01/2022,73,82
RIZAL,CITY OF ANTIPOLO,Mambugan,04/01/2022,64,61
RIZAL,CITY OF ANTIPOLO,Mambugan,05/01/2022,52,70
RIZAL,CITY OF ANTIPOLO,Mambugan,06/01/2022,64,65
RIZAL,CITY OF ANTIPOLO,Mambugan,07/01/2022,68,71
RIZAL,CITY OF ANTIPOLO,Mambugan,08/01/2022,59,78
RIZAL,CITY OF ANTIPOLO,Mambugan,09/01/2022,51,56
RIZAL,CITY OF ANTIPOLO,Mambugan,10/01/2022,54,60
RIZAL,CITY OF ANTIPOLO,Mambugan,11/01/2022,55,60
RIZAL,CITY OF ANTIPOLO,Mambugan,12/01/2022,67,49
RIZAL,CITY OF ANTIPOLO,Mayamot,01/01/2022,77,57
RIZAL,CITY OF ANTIPOLO,Mayamot,02/01/2022,83,77
RIZAL,CITY OF ANTIPOLO,Mayamot,03/01/2022,91,114
RIZAL,CITY OF ANTIPOLO,Mayamot,04/01/2022,112,113
RIZAL,CITY OF ANTIPOLO,Mayamot,05/01/2022,129,105
RIZAL,CITY OF ANTIPOLO,Mayamot,06/01/2022,120,110
RIZAL,CITY OF ANTIPOLO,Mayamot,07/01/2022,100,90
RIZAL,CITY OF ANTIPOLO,Mayamot,08/01/2022,74,105
RIZAL,CITY OF ANTIPOLO,Mayamot,09/01/2022,46,95
RIZAL,CITY OF ANTIPOLO,Mayamot,10/01/2022,71,92
RIZAL,CITY OF ANTIPOLO,Mayamot,11/01/2022,68,76
RIZAL,CITY OF ANTIPOLO,Mayamot,12/01/2022,58,75
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,01/01/2022,10,6
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,02/01/2022,7,7
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,03/01/2022,8,12
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,04/01/2022,12,19
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,05/01/2022,15,10
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,06/01/2022,14,14
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,07/01/2022,11,13
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,08/01/2022,9,12
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,09/01/2022,7,12
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,10/01/2022,7,13
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,11/01/2022,7,11
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,12/01/2022,6,12
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),01/01/2022,81,78
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),02/01/2022,90,88
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),03/01/2022,117,96
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),04/01/2022,108,127
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),05/01/2022,144,126
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),06/01/2022,126,123
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),07/01/2022,122,137
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),08/01/2022,101,99
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),09/01/2022,99,90
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),10/01/2022,91,92
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),11/01/2022,96,108
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),12/01/2022,93,117
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),01/01/2022,137,130
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),02/01/2022,177,177
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),03/01/2022,200,208
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),04/01/2022,212,179
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),05/01/2022,247,234
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),06/01/2022,206,243
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),07/01/2022,218,220
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),08/01/2022,191,225
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),09/01/2022,165,212
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),10/01/2022,163,196
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),11/01/2022,166,198
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),12/01/2022,165,185
RIZAL,CITY OF ANTIPOLO,San Juan,01/01/2022,20,19
RIZAL,CITY OF ANTIPOLO,San Juan,02/01/2022,13,19
RIZAL,CITY OF ANTIPOLO,San Juan,03/01/2022,12,15
RIZAL,CITY OF ANTIPOLO,San Juan,04/01/2022,12,14
RIZAL,CITY OF ANTIPOLO,San Juan,05/01/2022,22,26
RIZAL,CITY OF ANTIPOLO,San Juan,06/01/2022,23,25
RIZAL,CITY OF ANTIPOLO,San Juan,07/01/2022,16,22
RIZAL,CITY OF ANTIPOLO,San Juan,08/01/2022,16,18
RIZAL,CITY OF ANTIPOLO,San Juan,09/01/2022,14,19
RIZAL,CITY OF ANTIPOLO,San Juan,10/01/2022,15,14
RIZAL,CITY OF ANTIPOLO,San Juan,11/01/2022,16,15
RIZAL,CITY OF ANTIPOLO,San Juan,12/01/2022,12,15
RIZAL,CITY OF ANTIPOLO,San Luis,01/01/2022,60,71
RIZAL,CITY OF ANTIPOLO,San Luis,02/01/2022,98,99
RIZAL,CITY OF ANTIPOLO,San Luis,03/01/2022,109,134
RIZAL,CITY OF ANTIPOLO,San Luis,04/01/2022,91,112
RIZAL,CITY OF ANTIPOLO,San Luis,05/01/2022,123,123
RIZAL,CITY OF ANTIPOLO,San Luis,06/01/2022,116,126
RIZAL,CITY OF ANTIPOLO,San Luis,07/01/2022,85,115
RIZAL,CITY OF ANTIPOLO,San Luis,08/01/2022,95,105
RIZAL,CITY OF ANTIPOLO,San Luis,09/01/2022,90,102
RIZAL,CITY OF ANTIPOLO,San Luis,10/01/2022,97,94
RIZAL,CITY OF ANTIPOLO,San Luis,11/01/2022,97,103
RIZAL,CITY OF ANTIPOLO,San Luis,12/01/2022,101,115
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),01/01/2022,88,72
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),02/01/2022,111,121
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),03/01/2022,136,159
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),04/01/2022,124,165
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),05/01/2022,157,156
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),06/01/2022,159,178
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),07/01/2022,146,150
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),08/01/2022,148,169
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),09/01/2022,131,121
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),10/01/2022,88,142
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),11/01/2022,97,118
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),12/01/2022,95,137
RIZAL,CITY OF ANTIPOLO,Santa Cruz,01/01/2022,63,55
RIZAL,CITY OF ANTIPOLO,Santa Cruz,02/01/2022,82,82
RIZAL,CITY OF ANTIPOLO,Santa Cruz,03/01/2022,88,121
RIZAL,CITY OF ANTIPOLO,Santa Cruz,04/01/2022,76,102
RIZAL,CITY OF ANTIPOLO,Santa Cruz,05/01/2022,101,107
RIZAL,CITY OF ANTIPOLO,Santa Cruz,06/01/2022,101,125
RIZAL,CITY OF ANTIPOLO,Santa Cruz,07/01/2022,96,108
RIZAL,CITY OF ANTIPOLO,Santa Cruz,08/01/2022,107,91
RIZAL,CITY OF ANTIPOLO,Santa Cruz,09/01/2022,94,87
RIZAL,CITY OF ANTIPOLO,Santa Cruz,10/01/2022,93,88
RIZAL,CITY OF ANTIPOLO,Santa Cruz,11/01/2022,94,95
RIZAL,CITY OF ANTIPOLO,Santa Cruz,12/01/2022,79,79
RIZAL,TAYTAY,Dolores (Pob.),01/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),02/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),03/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),04/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),05/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),06/01/2022,88,100
RIZAL,TAYTAY,Dolores (Pob.),07/01/2022,96,108
RIZAL,TAYTAY,Dolores (Pob.),08/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),09/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),10/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),11/01/2022,86,104
RIZAL,TAYTAY,Muzon,01/01/2022,35,32
RIZAL,TAYTAY,Muzon,02/01/2022,0,0
RIZAL,TAYTAY,Muzon,03/01/2022,0,0
RIZAL,TAYTAY,Muzon,04/01/2022,33,44
RIZAL,TAYTAY,Muzon,05/01/2022,0,0
RIZAL,TAYTAY,Muzon,06/01/2022,33,36
RIZAL,TAYTAY,Muzon,07/01/2022,21,38
RIZAL,TAYTAY,Muzon,08/01/2022,0,0
RIZAL,TAYTAY,Muzon,09/01/2022,0,0
RIZAL,TAYTAY,Muzon,10/01/2022,0,0
RIZAL,TAYTAY,Muzon,11/01/2022,44,52
RIZAL,TAYTAY,San Isidro,01/01/2022,0,0
RIZAL,TAYTAY,San Isidro,02/01/2022,29,45
RIZAL,TAYTAY,San Isidro,03/01/2022,0,0
RIZAL,TAYTAY,San Isidro,04/01/2022,0,0
RIZAL,TAYTAY,San Isidro,05/01/2022,0,0
RIZAL,TAYTAY,San Isidro,06/01/2022,0,0
RIZAL,TAYTAY,San Isidro,07/01/2022,48,50
RIZAL,TAYTAY,San Isidro,08/01/2022,0,0
RIZAL,TAYTAY,San Isidro,09/01/2022,0,0
RIZAL,TAYTAY,San Isidro,10/01/2022,30,21
RIZAL,TAYTAY,San Isidro,11/01/2022,31,36
RIZAL,TAYTAY,San Juan,01/01/2022,0,0
RIZAL,TAYTAY,San Juan,02/01/2022,0,0
RIZAL,TAYTAY,San Juan,03/01/2022,0,0
RIZAL,TAYTAY,San Juan,04/01/2022,182,214
RIZAL,TAYTAY,San Juan,05/01/2022,0,0
RIZAL,TAYTAY,San Juan,06/01/2022,139,170
RIZAL,TAYTAY,San Juan,07/01/2022,141,185
RIZAL,TAYTAY,San Juan,08/01/2022,0,0
RIZAL,TAYTAY,San Juan,09/01/2022,0,0
RIZAL,TAYTAY,San Juan,10/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,02/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,03/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,04/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,05/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,06/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,07/01/2022,82,104
RIZAL,TAYTAY,Santa Ana,08/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,09/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,10/01/2022,0,0
RIZAL,TAYTAY,Santa Ana,12/01/2022,0,0
RIZAL,TAYTAY,Dolores (Pob.),05/01/2021,95,99
RIZAL,TAYTAY,San Juan,05/01/2021,124,108
RIZAL,CITY OF ANTIPOLO,Dalig,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Dela Paz (Pob.),09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Inarawan,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Mambugan,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Mayamot,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Muntingdilaw,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,San Isidro (Pob.),09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,San Juan,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,San Luis,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,San Roque (Pob.),09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Santa Cruz,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Calawis,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Beverly Hills,09/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,Cupang,10/01/2021,0,0
RIZAL,CITY OF ANTIPOLO,San Jose (Pob.),10/01/2021,0,0
